# Pathway	Control_327_Abundance	Control_328_Abundance	Control_330_Abundance	DSS_334_Abundance	DSS_339_Abundance	DSS_treatedp_Abundance	test_Satya_Abundance	D_DSS_Abundance	D_RCE_Abundance	D_RCE_plus_DSS_Abundance	RCE_318_Abundance	RCE_319_Abundance	RCE_322_Abundance	RCE_plus_DSS_301_Abundance	RCE_plus_DSS_305_Abundance	RCE_plus_DSS_313_Abundance	Start_Abundance
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	30300.4373484522	19812.5781750215	5167.7774590042	3062.6363756702	9015.1482972892	21607.1096555782	3249.5346552839	53448.9162800577	38403.5477234781	14188.9381348161	27605.6380486976	11291.9369167505	23161.8165487188	5992.5675108297	3240.7014194555	15432.7871237345	13880.9434307743
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_ASF502	84480.5063150302	35056.1281735818	26893.9719896386	0	0	21687.5809335659	0	19215.9222804884	0	44318.1862794863	0	0	0	72516.9405407661	74485.7645435011	0	0
UNINTEGRATED|g__Dorea.s__Dorea_sp_5_2	101655.5569113330	119938.5059814850	104467.3881806934	0	0	0	27291.2002796661	0	0	10385.2945901372	0	29179.0591502873	39888.8948467405	35974.6821224405	53656.7293117201	0	0
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	0	0	0	77762.6487919948	807984.2066910121	0	0	150744.7055121106	0	86741.8618838382	0	0	0	0	0	0	0
UNINTEGRATED|g__Faecalibaculum.s__Faecalibaculum_rodentium	0	0	0	0	0	0	9273.8986992858	22188.3824446983	26326.4649909809	18817.7379525118	14877.9122133327	4487.5559148775	0	13643.9049119291	0	25013.5961040793	13661.2814156121
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500	38222.6285864823	15409.7600440582	23549.1203422139	13696.1784596929	3441.5226203009	12479.2985648825	14841.1724583163	8686.8249370588	7625.7498696708	21399.4181676110	4103.8840740212	18082.7322850123	10907.3339410609	41109.0561759309	47467.0174469865	21479.7653775713	11074.2987828885
UNINTEGRATED|g__Helicobacter.s__Helicobacter_apodemus	0	0	0	138625.6981179334	0	0	0	5222.4199373468	0	0	0	0	0	0	0	0	12183.7524016861
UNINTEGRATED|g__Helicobacter.s__Helicobacter_ganmani	0	0	0	0	37102.2374622471	2020.7147627752	0	0	0	0	0	0	0	0	330376.0406740443	0	1752.2173160149
UNINTEGRATED|g__Helicobacter.s__Helicobacter_hepaticus	0	0	0	21506.8348233145	8093.1399993042	0	0	16713.0179251880	6932.9343063632	5781.9472183625	4897.4070275098	3522.6696487049	8250.9650761371	43775.9277539013	140151.7011254937	0	22225.4104779504
UNINTEGRATED|g__Helicobacter.s__Helicobacter_typhlonius	632432.4452613014	928651.7168042359	767553.3269906401	330381.7620491753	120066.8350447382	218785.4632636010	794266.3582647417	361300.4176013939	202929.1314977037	854018.6625288799	535684.1606982559	468431.3141835793	154878.7449540871	423770.1775756527	789111.7340783660	293501.6248135521	508274.0599058928
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1	0	0	0	51612.3364626032	0	30845.2758262132	0	30219.1632490130	24665.3396258283	83223.4708871320	0	68258.9970420936	28694.7144612166	136477.7496386426	175483.0264357295	98769.7101858161	50525.8354417517
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4	57711.7525777011	63297.1494170678	64012.0321457150	21560.1495063396	0	46701.6460907255	71536.3365518231	48843.5824929608	22426.1535900364	123744.7616545023	62523.2070605043	72831.9792670192	44353.5324161418	0	142346.9225440241	0	35555.4368059709
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_3_2	72845.1557330049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9893.7136050448
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A2	0	93539.6660073584	0	0	0	0	0	0	0	0	65877.3051825362	0	132499.0461430043	0	0	0	64903.3289453196
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	310051.1729633902	61828.0274894877	146122.8471796771	0	0	0	72717.1714153143	0	48185.1407199497	0	0	0	0	0	0	0	71115.3638802907
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_COE1	186080.5147117709	0	100570.4257629999	0	0	35440.8439092360	33398.7542214500	0	68088.0751069491	0	0	0	0	0	0	0	54362.6663728433
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_M18_1	0	0	0	0	0	0	0	0	0	20574.5026298749	0	0	0	0	0	0	0
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_intestinalis	27276.3153748868	15580.8868573454	6382.9267614247	0	0	0	1778.3381699852	0	182.4049414743	0	0	457.4383207764	0	0	0	0	0
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_johnsonii	176883.4997339072	142468.0889416464	129470.6495316032	0	28053.6613872104	0	110370.2560461399	15573.7804305475	120167.2948849985	34598.6878017308	100352.6947036657	92998.2474287892	73108.3736685403	29194.7083951954	111032.4612338412	0	112405.8813215328
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_murinus	25207.3548478924	26799.7565155863	6440.9216662172	0	33772.3962787798	0	6492.0417047155	16498.3017400877	8791.9209565761	17517.4614437676	6973.2418503636	0	0	0	0	0	9560.7943273807
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_reuteri	38987.5448482007	27078.2293971760	22519.8987226920	0	11875.3730482008	0	12228.1151879205	21229.6890143031	11338.6389199521	15267.4314618825	0	9393.4737278928	5165.1680158264	13203.4318611662	9652.7248517154	7060.3696384471	0
UNINTEGRATED|g__Mucispirillum.s__Mucispirillum_schaedleri	29853.4043242785	33491.8065792857	123901.3094675969	29984.6161173595	21052.9386220345	37779.3400853179	48255.4357023124	8152.1723218674	31782.6427750050	47689.5453854231	81387.2266813855	109523.4164319220	11414.6000130296	197674.7629254902	133457.9824666854	49450.1616945594	56705.7790348202
UNINTEGRATED|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720	428201.7095084778	320828.7445019016	215848.7370626818	0	0	0	215324.3086781274	0	322163.5887266095	0	172841.0454590177	134106.7991025607	158503.1308233175	0	0	0	340944.3794429383
UNINTEGRATED|g__Muribaculum.s__Muribaculum_intestinale	127716.3750201269	258030.9147430366	70770.8644899367	148100.9391495409	125395.6172605299	85358.4285149345	194236.8355047715	130588.8719145632	460078.4063614496	79656.7826858771	467042.9271457162	126713.1272057325	395286.8456777111	141367.8571792816	79943.6421352389	72244.7248558231	343491.3163513732
UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_1_3	32623.6334316408	12148.8423404892	20322.6257808457	12219.6246038992	32972.6258820081	0	39585.3533435862	11561.0881752832	49487.7666804924	22450.0555794912	35043.9072968880	61347.7936048015	34676.4083798856	31733.5056153366	50872.8245179375	23090.0778378513	23919.4485774800
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_distasonis	65343.6768876667	81061.0802791722	53808.2671044053	183100.6526876819	89853.2485658437	55574.5524892156	122865.7340626099	177371.3613279841	201487.7715095238	143889.9392575764	94448.0586421360	91087.4272850873	98348.9013353875	94178.2985202157	50064.1707722159	101566.8742731637	112647.0916466605
UNINTEGRATED|g__Prevotella.s__Prevotella_sp_MGM1	103694.2793486521	62891.3149946111	28134.7878888693	90846.4385551719	78599.4739199190	0	82001.5511878195	0	247370.8559891275	34611.7580788514	139686.1528529264	154060.3922511890	91456.1530163682	87802.6841055982	54129.0997123049	109400.7193122811	137761.4152935414
UNINTEGRATED|g__Prevotella.s__Prevotella_sp_MGM2	109573.3796645720	163934.7208649855	68519.8757491931	91709.3745137870	258207.8689651552	141641.8766858946	200860.5015552205	377814.4218210897	555304.4786467723	131110.9668858269	242286.5780641247	241487.7498992470	226881.8084611270	284689.8173380054	45888.6953138379	119550.7463418659	183300.7831165246
UNINTEGRATED|g__Romboutsia.s__Romboutsia_ilealis	0	0	0	5196.3041543023	1948.5147067028	10029.9476767069	0	10412.8105048103	5519.0378335073	16966.9660093709	6162.8342813260	0	2369.2421028606	4885.3710234244	4699.0300259213	2030.7723884288	0
UNINTEGRATED|unclassified	4636087.3998467922	3889342.0454820013	2821218.2855635402	1951022.8787562521	2218242.8467580350	2367074.8152875956	2516196.4162437338	2829500.5727951373	3867848.3321808153	3689438.3621538822	2856715.5978582706	3292327.9950469821	2627466.1845232132	3322189.2484594360	2867367.6287507792	2890251.8627247056	3931671.9338030126
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	3975.6618020960	3338.1534511465	2502.1288956842	3459.9708528291	3916.8358511387	2246.4007397442	3097.6070139726	4647.9871612768	4774.1055606552	5529.0169904537	3255.4491590338	3714.7939002979	2407.5846132042	4245.8702243109	3087.8098396443	3064.7518758378	3867.1407864540
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Alistipes.s__Alistipes_timonensis	0	0	0	11.9907738669	103.9667634306	42.7487241074	0	51.4898204349	21.7089177162	103.4383914046	30.2181653153	0	0	23.7846164396	26.1648509741	70.0123352421	18.0823086077
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Bacteroides.s__Bacteroides_caecimuris	19.7282057179	36.9176686341	0	135.5978354069	717.2236224282	90.9442375237	57.5814601354	515.0704589212	89.4529332492	795.9044670889	46.7323248716	52.6037406577	7.4889926047	87.8650577268	185.8524460827	92.2241298043	54.2259106344
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Bacteroides.s__Bacteroides_faecichinchillae	2.3924243947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3042007128
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Bacteroides.s__Bacteroides_sartorii	28.4217126726	13.4897579653	0	195.6376941303	157.8176826259	107.0218998178	71.3130120731	289.7359392967	201.5234696957	249.6713062580	62.0983082896	0	10.8948351108	120.7722142872	53.9158925166	123.4756152857	66.8287798785
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0	5.8136586452	0	0	9.4158294336	0	56.3573705821	0	118.9953382757	28.4569444123	0	0	3.8204091292	11.3522440525	2.9992714640	0	29.8828938809
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	0	0	0	0	4.5991355672	0	48.3249941432	0	95.4783614245	26.0598397800	2.7480674045	0	4.6229738431	7.8345679830	7.9588205316	0	26.0909090003
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Escherichia.s__Escherichia_coli	0	0	0	0	209.9406850244	0	0	21.2285595354	0	0	0	0	0	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1	0	0	0	0	0	0	0	0	0	13.5207125816	0	15.2063063269	0	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A2	0	25.8815457953	0	0	0	0	0	0	0	0	10.3074396499	0	40.9942285680	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720	443.2285030967	276.1220207153	233.7436189205	0	0	0	177.6579451587	0	183.7644613815	0	108.0859972338	87.8964468568	48.1302914518	0	0	0	239.1795050780
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Muribaculum.s__Muribaculum_intestinale	47.5967031128	153.0911086629	30.6382015575	80.5390881054	57.3170988088	0	125.1806511547	28.5923366499	308.7182718383	21.8301091700	361.0475054965	47.5579984591	262.4355142136	78.7543825861	26.5862265713	0	187.5928801879
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	20.6297402343	15.2907203225	8.3292481297	84.6095104700	20.1572116673	16.5423116533	47.6666954772	74.1682076504	86.0290988613	44.7438303629	24.2320229690	10.0845002183	35.9296262473	37.7747047078	13.3349136278	28.5733975815	44.4788205238
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Prevotella.s__Prevotella_sp_MGM1	109.6500782288	46.7766442160	20.2963721118	58.4082511639	42.4284719006	0	78.0887650021	0	235.6151670622	9.9410113561	139.2568729048	159.3802089058	62.9399413730	57.2372373274	41.9305279501	95.1568015434	121.3331674909
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|unclassified	3071.8987932558	2302.2722110119	1688.9022713601	2045.9629961627	1676.5058012679	1561.0504321489	1743.1027444003	2465.5420590024	2484.4683224194	3140.1619045765	1841.9323759387	2709.4478875179	1537.4587140696	2844.1867826588	2064.3940860831	2080.4145866288	2450.2531615328
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation	0	0	0	4.1145214179	135.7820813002	0	0	24.5215729333	0	0	0	0	0	0	0	0	0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation|g__Escherichia.s__Escherichia_coli	0	0	0	0	130.1371919683	0	0	17.7691791411	0	0	0	0	0	0	0	0	0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation|unclassified	0	0	0	4.1145214179	0	0	0	0	0	0	0	0	0	0	0	0	0
ALL-CHORISMATE-PWY: superpathway of chorismate metabolism	0	0	0	0	101.8336965010	0	0	0	0	0	0	0	0	0	0	0	0
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	16.6042466237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast|unclassified	16.6042466237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation	2499.3881330357	2725.6985536834	1917.8862602083	1700.0921545775	2213.5805676981	1147.2488243523	1997.4339512547	2136.6737069454	2028.7425138814	3400.8310235604	1800.8113708701	1837.2890110046	1107.5242672246	2072.9662636822	2308.4852504787	1741.0048808171	2059.6678085939
ANAEROFRUCAT-PWY: homolactic fermentation|g__Escherichia.s__Escherichia_coli	0	0	0	0	214.7035453324	0	0	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified	863.4636147774	1177.1316037773	470.2768375985	463.1130805150	695.2897605433	435.3846454056	703.6967314831	1007.8298279586	847.9792816595	1440.0849566182	650.0595159586	834.9186801211	595.2214875454	872.1478456091	563.9173675104	857.1905086730	773.6226396638
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	4295.5331310321	3607.5735330481	2317.5386240662	2870.7975293605	3213.2926241544	2036.1442955750	2543.3677762658	3574.1788672928	3084.0959779056	4266.3064470744	3120.6298953525	3239.4042973625	1993.1034860128	3299.2506200675	2403.9817028864	2857.6214081882	3511.5644048008
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Escherichia.s__Escherichia_coli	0	0	0	0	273.8041975701	0	0	22.3959375997	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_intestinalis	84.3041902124	45.0674237946	15.6545375044	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_reuteri	35.6376463973	26.3242762011	17.7472217071	0	0	0	0	18.8727311072	0	15.7294769854	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified	1882.2237291277	1954.0034706187	1251.0448753108	1616.8374558417	1944.8630106625	1574.3508067661	1484.3090346063	1989.1294405743	1456.4398407988	2850.6079807937	1654.6381096833	2570.8370801475	1223.9276975778	2531.6298540428	1837.7816105949	2258.8176372373	1909.6001761959
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	157.1023301013	39.9676320818	120.7947207922	120.3829478830	942.3308135590	0	102.5446716799	344.2706933044	0	199.2142908266	0	82.4847500517	60.1440937849	56.8365927742	0	0	0
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Escherichia.s__Escherichia_coli	0	0	0	0	210.7435751502	0	0	24.3610324510	0	0	0	0	0	0	0	0	0
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|unclassified	150.3083161980	38.8256328345	97.0022190783	114.4034395644	69.7124198555	0	96.2737196306	169.1856273799	0	163.9908477713	0	81.3800894490	57.2368746939	55.9965384627	0	0	0
ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	0	0	0	11.7784134987	212.4744330489	0	0	37.4319703795	0	13.1654194280	0	0	0	13.5790258279	0	0	0
ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation|g__Escherichia.s__Escherichia_coli	0	0	0	0	170.7724684563	0	0	0	0	0	0	0	0	0	0	0	0
ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation|unclassified	0	0	0	8.9173672316	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	127.9230303598	245.1984870175	165.3578163199	648.9724100914	1230.0964299500	667.7383699234	548.6761904277	1373.6844411041	939.2762353548	1970.8275224725	277.0824563374	177.9308763606	121.2727456662	700.6924742286	514.3322901435	714.6596699039	507.2765364058
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_caecimuris	0	37.8526760594	21.8696116449	80.2644050318	645.9563481189	35.5085080335	57.7689564143	551.6541808542	104.2891576359	714.6364050310	53.2298514779	38.1643115851	0	63.9773361538	157.8529081248	39.2212129270	29.5657572155
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_sartorii	22.2951398198	14.4118634155	0	182.3249291058	139.0521207253	102.9828056925	49.0405900989	327.0396834308	168.0003498470	239.0678301102	55.7605244924	0	8.5378966867	116.7261206680	63.2126217465	85.4641589396	66.6551849045
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0	5.5603012575	0	0	6.0912834387	0	52.4815392150	0	113.5636628371	22.8731755010	1.5619843715	0	7.7880685728	15.5738444621	4.5515521244	0	21.2660027987
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	0	7.9880254432	0	0	6.5180126281	0	50.5385473584	0	115.0269363986	19.3313437532	3.0558909004	0	8.2379965810	11.9229268258	3.0547210705	0	30.6503784696
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Escherichia.s__Escherichia_coli	0	0	0	0	181.0373664826	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|unclassified	0	10.3687002874	8.5464052539	9.0518995618	67.1076126496	0	0	23.9907271692	70.6715415486	86.3457717020	9.1285544064	0	0	43.3647606017	0	0	13.8719615064
ARGORNPROST-PWY: arginine, ornithine and proline interconversion	4.4328739248	0	0	0	0	0	32.1798678572	0	13.9569965398	0	0	0	0	0	0	0	20.0039209180
ARGORNPROST-PWY: arginine, ornithine and proline interconversion|unclassified	4.4278166531	0	0	0	0	0	32.0719257336	0	13.9227298755	0	0	0	0	0	0	0	19.9705166900
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	6179.3498393577	3310.0803627846	3985.4807337694	2375.7633512266	1787.0366497131	1675.2877664315	3019.8848129260	2922.6549883821	2348.7991944065	4788.3138783269	3009.1004914897	3662.7922379103	1773.3758129689	5153.2346283632	5472.0644909143	3423.0890865989	3019.0234009719
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	31.6910284142	20.3814241988	0	0	13.3732994686	21.4500182608	0	56.5489024651	42.5587952568	13.7888294801	29.5996775842	11.0450217944	22.4106349037	0	0	17.2936657232	16.7790089247
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Clostridium.s__Clostridium_sp_ASF502	0	0	0	0	0	9.6729208161	0	0	0	16.6051033515	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Escherichia.s__Escherichia_coli	0	0	0	0	225.2387694239	0	0	26.5885508645	0	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Faecalibaculum.s__Faecalibaculum_rodentium	0	0	0	0	0	0	0	0	22.3547350382	0	0	0	0	10.0041047159	0	22.8657452530	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500	0	0	0	0	0	0	0	0	0	25.9752272332	0	22.5105133643	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Helicobacter.s__Helicobacter_typhlonius	658.2693502002	1018.6143563732	816.1350672691	314.4801448519	115.7185986442	239.7225261202	862.0623945840	372.8154368312	197.1875062342	876.8308341929	537.5940804589	448.9790003423	140.2312301130	433.8598379424	817.2028816972	310.2975098292	549.5182261212
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1	0	0	0	34.7146136282	0	0	0	0	0	14.1814400310	0	25.4333436909	0	27.1132942592	60.5456738839	36.3096910271	17.9842627478
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4	0	12.6578418190	0	0	0	18.4582087116	30.3503008836	15.9275359411	0	34.6244391971	19.4872168720	15.0464037716	0	0	17.6175196112	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A2	0	25.2634726350	0	0	0	0	0	0	0	0	15.7664650905	0	50.4800912779	0	0	0	13.0573297982
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_COE1	0	0	24.2385408909	0	0	10.2521802185	0	0	24.8430253777	0	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	4589.9062240267	1619.9443094678	2488.7485310586	1457.7464306947	935.5210647779	1074.5007860836	1524.0489485351	1876.0269124535	1478.8379998490	2836.0895467044	1794.1650157902	2517.2756994551	1231.9470628269	3822.0157202246	3553.9745888932	2562.5683778297	1732.3675325985
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	6184.6047701657	3564.5463424221	4203.4717293970	2413.0430274217	1564.6908428608	1724.7188235781	3277.3105716580	2912.4109277822	2307.3659200579	4929.0857437394	3155.1805907937	3728.2464845339	1778.4661076584	5421.5530763224	5825.2292919393	3367.5866705776	3127.7179054983
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012	22.0524788305	0	18.2680024841	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	31.3986819485	23.6036068644	0	0	14.1956792084	21.9801492735	0	61.7954090916	45.6128649108	20.6335312759	29.1965530908	10.4613970621	34.9062724871	9.3425552047	0	18.8523863948	16.1878531073
