Treatment_Gropu	Control	Control	Control	DSS	DSS	DSS	Control	DSS	RCE	RCE+DSS	RCE	RCE	RCE	RCE+DSS	RCE+DSS	RCE+DSS	Start
Taxonomy	Control_327	Control_328	Control_330	DSS_334	DSS_339	DSS_treatedp	D_Control	D_DSS	D_RCE	D_RCE_plus_DSS	RCE_318	RCE_319	RCE_322	RCE_plus_DSS_301	RCE_plus_DSS_305	RCE_plus_DSS_313	Start
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Bruguierivoracaceae|g__Sodalis|s__Sodalis praecaptivus	0.002965537	0.002769241	0.003584571	0.00395867	0.003151499	0.002489179	0.003092932	0.002073897	0.003457089	0.001770911	0.002286507	0.003252	0.002228228	0.003625517	0.001740277	0.004062398	0.004706206
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Budviciaceae|g__Leminorella|s__Leminorella richardii	0.001774993	0.000829208	0.001101284	0.002802598	0.002340035	0.000724125	0.001403715	0.001069019	0.00134627	0.001059643	0.003933775	0.003203822	0.00602563	0.002328799	0.002310368	0.004386213	0.001589934
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. S35	0.004091142	0.002378105	0.001230847	0.001226137	0.001773898	0.000271547	0.002545721	0.00168905	0.003606675	0.000624174	0.001499752	0.002553422	0.002228228	0.001402572	0.001080172	0.001736823	0.002798284
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. R5-89-07	0.002900598	0.002972632	0.003670947	0.004764417	0.004453615	0.002738097	0.003806686	0.002330461	0.001529097	0.001712848	0.002434023	0.002095733	0.003358033	0.004472354	0.000750119	0.005799221	0.002819484
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. M30-35	0.001839932	0.000594526	0.001727504	0.001576462	0.000698236	0.001063558	0.001260965	0.001496626	0.001313029	0.001088675	0.002040646	0.001493511	0.001600558	0.001614281	0.001800286	0.001148069	0.001653532
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. S-6-2	0.001818285	0.001157762	0.000863752	0.001296202	0.00196261	0.001742426	0.001094422	0.002587026	0.001977854	0.001451566	0.001622682	0.002746133	0.002667596	0.003307954	0.003570568	0.004150711	0.003095072
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. TUM18999	0.001255483	0.000657108	0.000669408	0.002101949	0.001641799	0.000746754	0.000880296	0.001817332	0.000698066	0.00153866	0.001303063	0.001686222	0.00144364	0.003757836	0.00333053	0.003503083	0.001293147
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. CC6-YY-74	0.001082313	0.001079535	0.001209253	0.001611494	0.001641799	0.001063558	0.001094422	0.001047638	0.000997237	0.001451566	0.000885099	0.001589866	0.001318106	0.001773063	0.001050167	0.002973205	0.001632333
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas fluorescens	0.012857875	0.005773163	0.007449862	0.01299705	0.007793826	0.006041917	0.007779915	0.010497765	0.006964041	0.008593273	0.009318129	0.014284709	0.011768808	0.016963187	0.014162253	0.017515414	0.010790354
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas protegens	0.003138707	0.001423734	0.001274034	0.002627436	0.000622751	0.00104093	0.001903343	0.001988375	0.002044337	0.001335441	0.002655298	0.001854844	0.005335193	0.002725754	0.003030482	0.002502202	0.001950319
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas synxantha	0.00259755	0.001580188	0.001317222	0.001611494	0.00196261	0.000859898	0.002117469	0.002971872	0.002908609	0.001683817	0.003319123	0.002625689	0.004456455	0.002884536	0.002280363	0.002884892	0.003794643
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas azotoformans	0.002316149	0.000782271	0.002871976	0.000595552	0.000320811	0.000792012	0.001855759	0.000684172	0.000897514	0.001001581	0.001303063	0.001589866	0.001506407	0.001640745	0.00201032	0.001471883	0.001356744
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas putida	0.015650242	0.007650615	0.009177367	0.014888803	0.007529629	0.007739085	0.011348683	0.017489148	0.014343597	0.009710979	0.016153063	0.016139554	0.023286548	0.022864577	0.02250358	0.022431504	0.017213689
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas monteilii	0.003485047	0.001799224	0.002008224	0.003187956	0.002736331	0.000950414	0.00159405	0.001860093	0.00453743	0.001553176	0.003663328	0.003420622	0.004111237	0.002752218	0.001920306	0.002207825	0.005596569
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas oryzihabitans	0.002835659	0.001329862	0.00136041	0.005149774	0.003340211	0.001946086	0.001427507	0.002907731	0.001944613	0.00328054	0.003687914	0.003757866	0.006339465	0.004710526	0.004980792	0.00391521	0.002077514
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas stutzeri	0.020412417	0.009418549	0.012524406	0.021930332	0.009246913	0.006652898	0.010896639	0.014666939	0.014941939	0.010712559	0.016644785	0.015585509	0.025577542	0.024611176	0.021813471	0.020194242	0.019587991
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas xanthomarina	0.002922244	0.003614094	0.004685855	0.011000198	0.006755908	0.005928773	0.004996275	0.004917487	0.00320778	0.003991807	0.00169644	0.0041192	0.002604829	0.009235807	0.005190826	0.010921376	0.00436702
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas aeruginosa	0.009935631	0.004349429	0.007752176	0.008442827	0.003113756	0.002828613	0.006399991	0.005323714	0.006964041	0.005980453	0.007154553	0.005974044	0.00872461	0.010109107	0.009961585	0.012363821	0.008119265
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas mendocina	0.005000285	0.003598449	0.00306632	0.004939579	0.002207936	0.001538765	0.003806686	0.003164296	0.00535184	0.002685398	0.007080795	0.00539591	0.010952837	0.00502809	0.004800764	0.0065646	0.004918197
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas alcaligenes	0.003203646	0.00253456	0.00261285	0.003573313	0.002434391	0.002104488	0.001950927	0.002458743	0.001994475	0.001654786	0.001548924	0.0017344	0.003860169	0.003757836	0.002100334	0.004239024	0.002713488
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas furukawaii	0.000887496	0.000985662	0.000798971	0.001786656	0.000641623	0.001086187	0.000951672	0.001881473	0.001495856	0.001437051	0.002286507	0.001108089	0.001726092	0.001905381	0.002400382	0.001854573	0.001907921
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas syringae	0.005931074	0.00219036	0.002915164	0.00451919	0.002962786	0.001697168	0.002617097	0.004126413	0.003108056	0.002787007	0.004056705	0.004239644	0.003703252	0.006827617	0.006691065	0.00568147	0.004091431
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas viridiflava	0.001471945	0.000938726	0.000971721	0.006095651	0.00211358	0.002217633	0.001142006	0.00226632	0.001163444	0.002366053	0.001671854	0.001854844	0.002228228	0.004075399	0.005250835	0.00353252	0.001992718
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas chlororaphis	0.007294788	0.003661031	0.004664262	0.009248574	0.00769947	0.005385679	0.006495158	0.009236323	0.007362936	0.00679333	0.007056209	0.010912265	0.009415046	0.01362877	0.011761871	0.013070325	0.006741322
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas lundensis	0.002056394	0.001001307	0.001036503	0.006165716	0.00196261	0.001493508	0.000999255	0.001325583	0.001844889	0.002322506	0.002188162	0.0019512	0.001726092	0.003255027	0.002790444	0.003620833	0.002056315
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas psychrotolerans	0.003420108	0.00198697	0.002504881	0.003608345	0.0015097	0.00124459	0.002521929	0.002929112	0.001529097	0.00197413	0.002999503	0.002673866	0.002416529	0.00386369	0.003300525	0.003503083	0.003285864
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas brassicacearum	0.003030476	0.001971324	0.002548069	0.001891754	0.001528571	0.001606652	0.002902598	0.001667669	0.001844889	0.001596723	0.00427798	0.002794311	0.004174004	0.004340035	0.002820449	0.00303208	0.004197427
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas yamanorum	0.002965537	0.002049551	0.002504881	0.002452274	0.00196261	0.00104093	0.0017368	0.001560768	0.001678683	0.000929002	0.001106374	0.001469422	0.00134949	0.002487581	0.001290205	0.003238144	0.002013917
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas alkylphenolica	0.002835659	0.001799224	0.001554754	0.003853573	0.000188713	0.000339434	0.001950927	0.001218681	0.004121914	0.000508048	0.003024089	0.002143911	0.004456455	0.000926227	0.001620258	0.001677947	0.00629614
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas arsenicoxydans	0.002814013	0.001048244	0.00107969	0.002066916	0.000471781	0.000588352	0.001260965	0.001090399	0.001279788	0.000566111	0.001843957	0.001758489	0.001318106	0.002540509	0.002550406	0.001589634	0.001377943
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas otitidis	0.00277072	0.00092308	0.000950127	0.00395867	0.003491181	0.003597996	0.001641633	0.005623039	0.003191159	0.004122448	0.002261921	0.004793688	0.00197716	0.010506061	0.009871571	0.008448611	0.001589934
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas knackmussii	0.002337795	0.00143938	0.001230847	0.001576462	0.001113404	0.000678867	0.001617842	0.002522884	0.001362891	0.001059643	0.001843957	0.0019512	0.001945776	0.002566972	0.003060487	0.002031199	0.003434258
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas entomophila	0.002272857	0.00109518	0.000971721	0.0040988	0.002207936	0.000973043	0.001570258	0.002052516	0.002094198	0.001480598	0.001303063	0.002168	0.002165461	0.002646363	0.002280363	0.003238144	0.002946678
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sabulinigri	0.002207918	0.001126471	0.001554754	0.006445976	0.003189241	0.002217633	0.0017368	0.008872856	0.003988949	0.002235412	0.002606126	0.003372444	0.003985703	0.005530899	0.005190826	0.005151592	0.003031475
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas frederiksbergensis	0.002099687	0.000938726	0.000993315	0.002872663	0.001528571	0.000497836	0.001142006	0.002031136	0.001429373	0.001596723	0.001081788	0.001084	0.002730363	0.002619899	0.002880458	0.002796579	0.001992718
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas marincola	0.001774993	0.000891789	0.00090694	0.002312144	0.000641623	0.000724125	0.00159405	0.001368344	0.002011095	0.001727364	0.001548924	0.002216178	0.003201116	0.003757836	0.00333053	0.004091836	0.002374302
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas pelagia	0.001710054	0.000938726	0.001101284	0.003888605	0.001094533	0.001946086	0.001260965	0.002437363	0.001529097	0.001872521	0.002458609	0.002938844	0.001757475	0.005133944	0.005760917	0.003444207	0.001589934
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas salegens	0.001623469	0.000657108	0.000734189	0.002837631	0.001377601	0.000769383	0.000856504	0.002009755	0.001213305	0.001959615	0.001425993	0.002866577	0.003169732	0.003255027	0.005010797	0.003267581	0.001483939
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas saudiphocaensis	0.001103959	0.000970017	0.000410282	0.001436332	0.00075485	0.00104093	0.000713754	0.001945614	0.00132965	0.00153866	0.002089818	0.0017344	0.002667596	0.001905381	0.001410224	0.001707385	0.001886722
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas taetrolens	0.000779265	0.000156454	0.00062622	0.003152923	0.00181164	0.002376035	0.000475836	0.004596781	0.001462615	0.001770911	0.000811341	0.001493511	0.00072182	0.003413808	0.003300525	0.002884892	0.000763168
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas cremoricolorata	0.000779265	0.000265972	0.000518251	0.005114742	0.002019224	0.001832941	0.000285501	0.000855215	0.000432136	0.001683817	0.000811341	0.002047555	0.000533519	0.00269929	0.003000477	0.002325576	0.00072077
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Azotobacter|s__Azotobacter salinestris	0.003290231	0.004192975	0.00442673	0.005815391	0.005151851	0.004367378	0.004211146	0.003485001	0.002177301	0.002685398	0.002360265	0.003950577	0.003766019	0.006377735	0.001230196	0.007565481	0.003646249
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Azotobacter|s__Azotobacter chroococcum	0.001839932	0.000625817	0.00153316	0.001576462	0.000849206	0.001018301	0.000999255	0.002415983	0.001047099	0.002293475	0.001548924	0.0015176	0.002290995	0.002963927	0.002670425	0.004445088	0.001377943
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Permianibacter|s__Permianibacter aggregans	0.003874679	0.001423734	0.001921849	0.002557371	0.000679365	0.000837269	0.001379924	0.00168905	0.002742403	0.000783846	0.003466639	0.003637422	0.004425072	0.002328799	0.002100334	0.001677947	0.003497855
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Oblitimonas|s__Oblitimonas alkaliphila	0.001255483	0.000813562	0.000885346	0.001506397	0.001528571	0.001991344	0.00107063	0.001838712	0.001711924	0.001582207	0.000835927	0.001252622	0.001945776	0.001773063	0.001200191	0.002855454	0.002141112
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter calcoaceticus	0.007835944	0.001908742	0.002677632	0.001050974	0.000528395	0.000746754	0.002165053	0.00111178	0.001445994	0.000580627	0.001966887	0.001324889	0.001098422	0.001693672	0.001800286	0.001148069	0.001505138
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter baumannii	0.00733808	0.006007845	0.011854998	0.009668964	0.004340388	0.005340421	0.007684747	0.006542395	0.004504189	0.003599884	0.005826904	0.006383555	0.00539796	0.006774689	0.004140659	0.00694729	0.00871284
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter nosocomialis	0.002814013	0.00164277	0.00442673	0.003187956	0.002434391	0.001810312	0.003426017	0.001881473	0.001495856	0.001277378	0.001966887	0.002553422	0.001537791	0.002752218	0.001500239	0.003679709	0.002459098
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter seifertii	0.002662489	0.001298571	0.004707449	0.001506397	0.000377425	0.001267219	0.002950182	0.001346964	0.001013858	0.001132222	0.003294536	0.002288444	0.001663325	0.002593436	0.002100334	0.001884011	0.002501497
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter pittii	0.002316149	0.000970017	0.003131102	0.001296202	0.001151146	0.001086187	0.001760592	0.001304203	0.000631584	0.001074159	0.002286507	0.001373067	0.000784587	0.002275872	0.00270043	0.002031199	0.001865523
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter sp. WCHAc010034	0.004069496	0.001110825	0.002288943	0.001226137	0.001132275	0.001154074	0.001498883	0.001282823	0.001379512	0.001277378	0.001376821	0.002312533	0.001820242	0.002805145	0.001890301	0.002266701	0.001632333
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter sp. Marseille-Q1620	0.003506693	0.000970017	0.003930072	0.002382209	0.00075485	0.001108816	0.002331595	0.000791074	0.000980617	0.001132222	0.002606126	0.003011111	0.001757475	0.003837226	0.003150501	0.002884892	0.002374302
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter sp. NCu2D-2	0.001753347	0.001517607	0.00334704	0.003748475	0.00226455	0.001538765	0.002331595	0.002031136	0.00053186	0.00164027	0.000934272	0.002168	0.000753204	0.004101863	0.003780601	0.005475407	0.002056315
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter indicus	0.006558815	0.00219036	0.004275573	0.002627436	0.002736331	0.001584023	0.003640144	0.003848468	0.002193922	0.001770911	0.002556954	0.001999378	0.002636213	0.003149172	0.003480554	0.003238144	0.002268306
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter radioresistens	0.00439419	0.001361152	0.004491511	0.001961819	0.001151146	0.000837269	0.002284012	0.001475246	0.000947375	0.000929002	0.002040646	0.001445333	0.00197716	0.001825991	0.001920306	0.002384451	0.00290428
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter lwoffii	0.003333523	0.001580188	0.004167604	0.002207046	0.001000176	0.000995672	0.001927135	0.001731811	0.000880893	0.000609658	0.001327649	0.0006504	0.001380873	0.001349645	0.000900143	0.001913449	0.003222267
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter tandoii	0.003008829	0.005053474	0.005376857	0.007987405	0.007661728	0.00599666	0.00518661	0.003057394	0.001811648	0.003004742	0.000885099	0.002770222	0.000659053	0.007621526	0.000450072	0.009537805	0.003667448
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter schindleri	0.002727428	0.00092308	0.003606165	0.000840779	0.000283069	0.000475207	0.001641633	0.000940737	0.000880893	0.000972549	0.00157351	0.000963555	0.00144364	0.0014555	0.000930148	0.001589634	0.001399142
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter ursingii	0.002467673	0.001126471	0.002461694	0.000945877	0.000886949	0.000746754	0.001808176	0.002458743	0.001462615	0.001814458	0.001647268	0.000939467	0.002950048	0.003043318	0.002160344	0.001942886	0.001483939
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter johnsonii	0.002381088	0.00164277	0.002807195	0.001471364	0.001434215	0.001086187	0.002141261	0.001560768	0.001296409	0.001466082	0.001499752	0.001397155	0.001412257	0.001931845	0.001440229	0.001942886	0.001886722
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter soli	0.002272857	0.000829208	0.003822103	0.001436332	0.000169841	0.000384691	0.003378434	0.00171043	0.000997237	0.000725783	0.003786258	0.002192089	0.001788859	0.001905381	0.001650263	0.001471883	0.001759527
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter haemolyticus	0.001991455	0.000657108	0.002224162	0.00056052	0.000717108	0.000746754	0.001855759	0.001069019	0.001578959	0.000725783	0.002261921	0.001854844	0.001569174	0.002725754	0.001560248	0.002090075	0.001547536
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter equi	0.001883224	0.001048244	0.003822103	0.003328085	0.000717108	0.002421293	0.002950182	0.0022877	0.000731307	0.000362892	0.00169644	0.0017344	0.001035655	0.000767445	0.001350215	0.001206944	0.001632333
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter wuhouensis	0.001688408	0.001110825	0.001749098	0.000840779	0.000339683	0.000724125	0.001260965	0.001389725	0.001246547	0.000972549	0.001180132	0.0015176	0.00125534	0.001614281	0.003780601	0.001413008	0.001589934
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter cumulans	0.00138536	0.000578881	0.001576348	0.001926786	0.00030194	0.000724125	0.001189589	0.001817332	0.000847652	0.001045128	0.00314702	0.001710311	0.000972888	0.002064163	0.00195031	0.001177507	0.001823125
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Moraxella|s__Moraxella catarrhalis	0.003095414	0.001846161	0.002224162	0.001716591	0.001151146	0.001086187	0.001760592	0.001346964	0.001096961	0.001364472	0.001917715	0.002192089	0.000753204	0.003599054	0.002490396	0.002413889	0.003519055
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Moraxella|s__Moraxella osloensis	0.002705782	0.000985662	0.002526475	0.003187956	0.001283245	0.00205923	0.002236428	0.001966995	0.002210543	0.002583788	0.004745116	0.004625066	0.004487839	0.006933471	0.006571045	0.004592276	0.002480298
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Moraxella|s__Moraxella nonliquefaciens	0.001861578	0.000625817	0.001144472	0.001541429	0.000641623	0.001086187	0.001046839	0.002052516	0.001412753	0.001248347	0.002065232	0.001878933	0.001788859	0.003837226	0.003450549	0.002060637	0.00169593
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Pasteurella|s__Pasteurella multocida	0.188452286	0.34204038	0.356621675	0.010579809	0.385162215	0.59579641	0.056886164	0.150581995	0.027906024	0.228273318	0.036756209	0.138776073	0.056082293	0.12339991	0.033425318	0.01389458	0.060947482
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus parainfluenzae	0.007273141	0.002550205	0.004253979	0.007321788	0.001830511	0.003688511	0.004020812	0.00508853	0.003457089	0.00351279	0.005335182	0.004215555	0.003546334	0.007753844	0.005880936	0.006005285	0.004875799
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus influenzae	0.005736257	0.002033906	0.004469917	0.004308995	0.002528748	0.002104488	0.003616352	0.003741566	0.003373986	0.002670882	0.007621689	0.004263733	0.008316624	0.007595062	0.006120974	0.005975847	0.004494214
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus haemolyticus	0.002619197	0.003207313	0.003562978	0.003993703	0.003736508	0.00310016	0.003449809	0.002480124	0.001628821	0.001698333	0.001745613	0.002119822	0.002196844	0.00531919	0.001860296	0.005740346	0.003561453
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__[Haemophilus] ducreyi	0.001774993	0.000641463	0.002073005	0.001436332	0.000698236	0.000995672	0.00199851	0.000876595	0.000681446	0.000711267	0.002409437	0.002119822	0.000847354	0.002858072	0.002760439	0.002355014	0.001674731
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus pittmaniae	0.000735973	0.000344199	0.000928534	0.002802598	0.001698413	0.00144825	0.000808921	0.002009755	0.00079779	0.001727364	0.001032616	0.001469422	0.001067039	0.003466736	0.003180506	0.002001762	0.000996359
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Mannheimia|s__Mannheimia haemolytica	0.004199373	0.001517607	0.003368633	0.001856721	0.000868078	0.001221961	0.001831968	0.002138038	0.001130202	0.001408019	0.002188162	0.004384177	0.001726092	0.003122708	0.004710749	0.002914329	0.001780726
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Mannheimia|s__Mannheimia varigena	0.003961264	0.001908742	0.003433415	0.001891754	0.000660494	0.000520465	0.002807431	0.002330461	0.00134627	0.000798361	0.002409437	0.001806666	0.003766019	0.001852454	0.002430387	0.002472764	0.004218626
